countyCode,countyName,cityCode,cityName,HotelCode,HotelName,HotelRating,Address,Attractions,Description,FaxNumber,HotelFacilities,Map,PhoneNumber,PinCode,HotelWebsiteUrl
SK,Slovakia,101493,Banovce nad Bebravoua,1425991,Katiel Ottlýk,All,Horné Ozorovce 1 957 03 Bánovce nad Bebravou ,,"Located in Bánovce nad Bebravou, 36 km from Bojnice Castle, Katiel Ottlýk provides accommodation with a garden, free private parking, a terrace and a restaurant. Providing a bar, the property is located within 38 km of Chateau Appony. The accommodation offers room service and free WiFi throughout the property.

Beckov Castle is 34 km from the hotel. The nearest airport is Piestany Airport, 56 km from Katiel Ottlýk.",,Security alarm Smoke alarms CCTV in common areas CCTV outside property Fire extinguishers use of cleaning chemicals that are effective against coronavirus linens  towels and laundry washed in accordance with local authority guidelines guest accommodation is disinfected between stays guest accommodation sealed after cleaning physical distancing in dining areas food can be delivered to guest accommodation staff follow all safety protocols as directed by local authorities shared stationery such as printed menus  magazines  pens  and paper removed hand sanitizer in guest accommodation and key areas first aid kit available cashless payment available mobile app for room service screens or physical barriers placed between staff and guests in appropriate areas invoice provided all plates  cutlery  glasses and other tableware have been sanitized guests have the option to cancel any cleaning services for their accommodation during their stay delivered food is securely covered Parking Restaurant Pets allowed Room service meeting/banquet facilities Bar Garden Terrace Non-smoking rooms Free WiFi Non-smoking throughout Air conditioning designated smoking area Snack Bar Sun terrace Private check-in/check-out Special diet menus (on request) minimarket on site parking on site Private parking wifi available in all areas board games/puzzles kids' outdoor play equipment Kid meals Accessible parking Wine/champagne airport pick up airport drop off Strollers Pet bowls coffee house on site Outdoor furniture Themed dinner nights Key access Airport shuttle Business centre Laundry Barber/beauty shop Ironing service Free parking internet services express check-in/check-out Soundproof rooms BBQ facilities Packed lunches Heating Fax/photocopying wifi Allergy-free room,48.73781|18.23554,,957 03,https://www.booking.com/hotel/sk/kastiel-ottlyk-banovce-nad-bebravou.html
SK,Slovakia,101493,Banovce nad Bebravoua,1865514,Hotel Arkadia,ThreeStar,Jesenskeho 561/3 957 01 Banovce Nad Bebravou ,,"Hotel Arkádia *** in Bánovce nad Bebravou provides accommodation with a bar and a terrace. Featuring a restaurant, the 3-star hotel has air-conditioned rooms with free WiFi, each with a private bathroom. Private parking is available on site.

At the hotel, all rooms have a wardrobe. At Hotel Arkádia *** all rooms are fitted with a desk and a flat-screen TV.

Guests at the accommodation can enjoy a continental breakfast.

Trencín is 29 km from Hotel Arkádia ***, while Bojnice is 35 km away. The nearest airport is Piestany Airport, 60 km from the hotel. Please inform Hotel Arkádia *** in advance of your expected arrival time. You can use the Special Requests box when booking, or contact the property directly with the contact details provided in your confirmation.
Guests are required to show a photo identification and credit card upon check-in. Please note that all Special Requests are subject to availability and additional charges may apply.
Food & beverage services at this property may be limited or unavailable due to Coronavirus (COVID-19).
Due to Coronavirus (COVID-19), this property is taking steps to help protect the safety of guests and staff. Certain services and amenities may be reduced or unavailable as a result.
Due to Coronavirus (COVID-19), this property has reduced reception and service operating hours.
Due to Coronavirus (COVID-19), wearing a face mask is mandatory in all indoor common areas.
Restaurant is closed from Thu 01 Oct 2020 until Thu 31 Dec 2020
Bar is closed from Thu 01 Oct 2020 until Thu 31 Dec 2020",,delivered food is securely covered Heating all plates  cutlery  glasses and other tableware have been sanitized wifi Restaurant Bar Bridal suite Fax/photocopying Fire extinguishers use of cleaning chemicals that are effective against coronavirus Daily housekeeping On-site parking cashless payment available Free WiFi CCTV in common areas wifi available in all areas Pets allowed linens  towels and laundry washed in accordance with local authority guidelines staff follow all safety protocols as directed by local authorities guests have the option to cancel any cleaning services for their accommodation during their stay physical distancing rules followed meeting/banquet facilities Ironing service Non-smoking rooms Laundry designated smoking area Terrace Private parking Parking Security alarm internet services Family rooms Luggage storage CCTV outside property Air conditioning Smoke alarms,48.72033|18.25594,+421387607777|+421387607785,957 01,https://www.booking.com/hotel/sk/arkadia.html
SK,Slovakia,144096,Banska Bystrica,1036656,Dixon Congress Hotel,FourStar,vermova 32 974 04 Banská Bystrica ,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>The Clock Tower - 2.1 km / 1.3 mi <br /> Banska Bystrica s Town Fortifications - 2.1 km / 1.3 mi <br /> Central Slovakian Gallery - 2.1 km / 1.3 mi <br /> The Town Castle Area - 2.2 km / 1.3 mi <br /> Museum of the Slovak National Uprising - 2.3 km / 1.4 mi <br /> Medvedica - 6.6 km / 4.1 mi <br /> Wooden church Hronsek UNESCO - 13.6 km / 8.5 mi <br /> Golf and Country Club Hron - 14.7 km / 9.1 mi <br /> Harmanecká Cave - 14.8 km / 9.2 mi <br /> Ludovita Stura Park - 20.5 km / 12.7 mi <br /> Zvolen Church - 20.6 km / 12.8 mi <br /> Forestry and Timber Museum - 20.7 km / 12.8 mi <br /> Borova Hora Arboretum - 21.5 km / 13.4 mi <br /> Donovaly Snow Park - 24.6 km / 15.3 mi <br /> Historic Town of Banská tiavnica and the Technical Monuments in its Vicinity - 26.5 km / 16.5 mi <br /> </p><p>The preferred airport for Hotel Dixon is Bratislava (BTS-M.R.Stefanika) - 202.3 km / 125.7 mi </p>,"<p>HeadLine : Near The Clock Tower</p><p>Location : A stay at Hotel Dixon places you in the heart of Banska Bystrica, within a 10-minute drive of Museum of the Slovak National Uprising and Central Slovakian Gallery.  This 4-star hotel is 2.3 mi (3.7 km) from The Clock Tower and 2.3 mi (3.8 km) from The Town Castle Area.</p><p>Rooms : Make yourself at home in one of the 102 guestrooms featuring minibars and LCD televisions. Complimentary wireless Internet access is available to keep you connected. Bathrooms have bathtubs or showers and complimentary toiletries. Conveniences include phones, as well as safes and desks.</p><p>Dining : Enjoy a meal at the restaurant or snacks in the hotel s coffee shop/cafe. Wrap up your day with a drink at the bar/lounge. Buffet breakfasts are served on weekdays from 7:00 AM to 10:00 AM and on weekends from 8:00 AM to 11:00 AM for a fee.</p><p>Renovations : The property is closed: Christmas Eve and Christmas Day.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>This property accepts credit cards and cash</li>  </ul></p><p>Special Instructions : Front desk staff will greet guests on arrival.</p>",421-911-712014,24-hour front desk Playground on site Spa services on site Outdoor seasonal pool Smoke-free property Snack bar/deli Hiking/biking trails nearby Children's pool Sauna Steam room Free self parking Conference space Access to nearby indoor pool Terrace Conference space size (feet) - 3229 Concierge services Garden Picnic area Wedding services Cave exploring/spelunking nearby Dry cleaning/laundry service Luggage storage Free long-term parking Business center Number of meeting rooms - 9 Conference space size (meters) - 300 Swimming pool Free WiFi Downhill skiing nearby Number of bars/lounges - 1 Number of spa tubs - 3 Cross-country skiing on site Ski storage Number of indoor pools - 1 In-room accessibility (in select rooms) Wheelchair accessible parking Snowboarding Nearby Tours/ticket assistance Wheelchair-accessible on-site restaurant Conference center Breakfast available (surcharge) Barbecue grill(s) Bowling alley on site Number of coffee shops/cafes - 1 Laundry facilities elevator Mountain biking nearby Wheelchair accessible (may have limitations) Ballroom Reception hall Wheelchair-accessible registration desk Television in common areas Spa treatment room(s),48.73602|19.12476,421-911-712014,97404,http://www.dixon.sk/
SK,Slovakia,144096,Banska Bystrica,1064460,UrpÍ n City Residence,ThreeStar,Cikkerova 5 97401 Banská Bystrica ,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Museum of the Slovak National Uprising - 0.2 km / 0.2 mi <br /> The Clock Tower - 0.4 km / 0.2 mi <br /> Central Slovakian Gallery - 0.4 km / 0.2 mi <br /> The Town Castle Area - 0.4 km / 0.3 mi <br /> Banska Bystrica s Town Fortifications - 0.5 km / 0.3 mi <br /> Medvedica - 9.1 km / 5.6 mi <br /> Wooden church Hronsek UNESCO - 12 km / 7.4 mi <br /> Golf and Country Club Hron - 13.1 km / 8.2 mi <br /> Harmanecká Cave - 16.1 km / 10 mi <br /> Ludovita Stura Park - 18.9 km / 11.7 mi <br /> Zvolen Church - 19 km / 11.8 mi <br /> Forestry and Timber Museum - 19.1 km / 11.9 mi <br /> Borova Hora Arboretum - 20 km / 12.4 mi <br /> Historic Town of Banská tiavnica and the Technical Monuments in its Vicinity - 24.9 km / 15.5 mi <br /> Donovaly Snow Park - 25.9 km / 16.1 mi <br /> </p><p>The preferred airport for Urpin City Residence is Bratislava (BTS-M.R.Stefanika) - 200.7 km / 124.7 mi </p>,"<p>HeadLine : Near Museum of the Slovak National Uprising</p><p>Location : Urpin City Residence is in the heart of Banska Bystrica, within a 5-minute walk of Museum of the Slovak National Uprising and The Clock Tower.  This hotel is 1.4 mi (2.2 km) from Banska Bystrica s Town Fortifications and 2.6 mi (4.1 km) from Central Slovakian Gallery.</p><p>Rooms : Make yourself at home in one of the 39 guestrooms featuring minibars and flat-screen televisions. Rooms have private balconies. Complimentary wireless Internet access keeps you connected, and digital programming is available for your entertainment. Bathrooms feature separate bathtubs and showers, complimentary toiletries, and hair dryers.</p><p>Dining : Satisfy your appetite at the hotel s coffee shop/cafe. Wrap up your day with a drink at the bar/lounge. Buffet breakfasts are served on weekdays from 6:30 AM to 10:00 AM and on weekends from 7:00 AM to 11:00 AM for a fee.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>This property accepts credit cards; cash is not accepted</li>  </ul></p><p>Special Instructions : Front desk staff will greet guests on arrival. At check-in, guests must provide a negative COVID-19 test result. The negative COVID-19 test result requirement applies to all guests aged 12 and up, and the test must have been administered no more than 72 hours prior to check-in.</p>",421-48-4723510,Dry cleaning/laundry service Uncovered parking Wheelchair accessible  no Luggage storage Express check-out Multilingual staff 24-hour front desk Breakfast available (surcharge) Free WiFi Number of bars/lounges - 1 Safe-deposit box at front desk Smoke-free property Number of coffee shops/cafes - 1 Laundry facilities Tours/ticket assistance elevator Free self parking Conference space Bicycle rentals on site Concierge services,48.73388|19.14701,421-48-4723511,974 01,http://www.urpincity.sk/
SK,Slovakia,144096,Banska Bystrica,1064462,Penzion Adonai Slovakia,TwoStar,Zvolenská cesta 17 974 01 Banská Bystrica ,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Banska Bystrica s Town Fortifications - 3.2 km / 2 mi <br /> The Clock Tower - 3.5 km / 2.2 mi <br /> Museum of the Slovak National Uprising - 3.5 km / 2.2 mi <br /> Central Slovakian Gallery - 3.6 km / 2.2 mi <br /> The Town Castle Area - 3.6 km / 2.3 mi <br /> Medvedica - 7.1 km / 4.4 mi <br /> Wooden church Hronsek UNESCO - 8.3 km / 5.2 mi <br /> Golf and Country Club Hron - 9.5 km / 5.9 mi <br /> Harmanecká Cave - 16.6 km / 10.3 mi <br /> Ludovita Stura Park - 17.2 km / 10.7 mi <br /> Zvolen Church - 17.3 km / 10.7 mi <br /> Forestry and Timber Museum - 17.4 km / 10.8 mi <br /> Borova Hora Arboretum - 18.2 km / 11.3 mi <br /> Historic Town of Banská tiavnica and the Technical Monuments in its Vicinity - 23.2 km / 14.4 mi <br /> Donovaly Snow Park - 26.4 km / 16.4 mi <br /> </p><p>The preferred airport for Penzión ADONAI SLOVAKIA is Bratislava (BTS-M.R.Stefanika) - 199 km / 123.6 mi </p>,"<p>HeadLine : Near Museum of the Slovak National Uprising</p><p>Location : Located in Banska Bystrica, Penzión ADONAI SLOVAKIA is a 4-minute drive from Museum of the Slovak National Uprising and 8 minutes from Banska Bystrica s Town Fortifications.  This hotel is 3.2 mi (5.1 km) from Central Slovakian Gallery and 3.2 mi (5.1 km) from The Clock Tower.</p><p>Rooms : Stay in one of 20 guestrooms featuring LED televisions. Your room comes with a Tempur-Pedic bed. Complimentary wireless Internet access keeps you connected, and satellite programming is available for your entertainment. Bathrooms have showers and hair dryers.</p><p>Dining : Continental breakfasts are available daily from 7:00 AM to 9:00 AM for a fee.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>This property accepts credit cards and cash</li>  </ul></p><p>Special Instructions : Front desk staff will greet guests on arrival.</p>",421-048-4164989,Ski storage Smoke-free property Wheelchair accessible  no Tours/ticket assistance Luggage storage Free self parking Meeting rooms 24-hour front desk Terrace Breakfast available (surcharge) Free WiFi,48.71262|19.13888,421-048-4164989,974 01,http://www.penzionadonai.sk/
SK,Slovakia,144096,Banska Bystrica,1238825,Hotel Lux,ThreeStar,Namestie Slobody 2 974 01 Banská Bystrica ,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Wooden church Hronsek UNESCO - 12.6 km / 7.9 mi <br /> Golf and Country Club Hron - 13.8 km / 8.6 mi <br /> Harmanecká Cave - 15.6 km / 9.7 mi <br /> Ludovita Stura Park - 19.6 km / 12.2 mi <br /> Zvolen Church - 19.8 km / 12.3 mi <br /> Forestry and Timber Museum - 19.9 km / 12.4 mi <br /> Borova Hora Arboretum - 20.8 km / 12.9 mi <br /> Habakuky - 27.3 km / 17 mi <br /> Donovaly Snow Park - 27.7 km / 17.2 mi <br /> Donovalkovo - 27.8 km / 17.3 mi <br /> Vigsassky Zamok - 29.2 km / 18.1 mi <br /> Gothal - 40.3 km / 25.1 mi <br /> Banska Stiavnica Botanical Garden - 45.6 km / 28.4 mi <br /> Holy Church of St. Catherine - 46 km / 28.6 mi <br /> Brankovský Waterfall - 46.2 km / 28.7 mi <br /> </p><p>The nearest airports are:<br />Zilina (ILZ) - 102.9 km / 64 mi<br /> Poprad (TAT-Poprad - Tatry) - 111.4 km / 69.2 mi<br /> Bratislava (BTS-M.R.Stefanika) - 201.5 km / 125.2 mi<br /> Kosice (KSC-Barca) - 239.1 km / 148.5 mi<br /> </p><p></p>,"<p>HeadLine : In Banska Bystrica</p><p>Location : With a stay at Hotel Lux in Banska Bystrica, you ll be 7.9 mi (12.6 km) from wooden church Hronsek UNESCO and 8.6 mi (13.8 km) from Golf and Country Club Hron.  This hotel is 9.7 mi (15.6 km) from Harmanecká Cave and 12.2 mi (19.6 km) from Ludovita Stura Park.</p><p>Rooms : Make yourself at home in one of the 40 guestrooms. Complimentary wireless Internet access is available to keep you connected. Private bathrooms with bathtubs or showers feature complimentary toiletries and hair dryers. Conveniences include coffee/tea makers, housekeeping is provided daily, and cribs/infant beds (complimentary) can be requested.</p><p>Dining : At Hotel Lux, enjoy a satisfying meal at the restaurant. A complimentary buffet breakfast is served on weekdays from 6:30 AM to 10 AM and on weekends from 7:00 AM to 10 AM.</p><p>CheckIn Instructions : Extra-person charges may apply and vary depending on property policy. <br />Government-issued photo identification and a credit card, debit card, or cash deposit are required at check-in for incidental charges. <br />Special requests are subject to availability upon check-in and may incur additional charges. Special requests cannot be guaranteed. <ul>  </ul></p>",421-903-650069,Conference space size (meters) - 465 Number of meeting rooms - 4 Elevator/lift Conference center 24-hour front desk Free breakfast Conference space Parking (limited spaces) Restaurant Free WiFi Self parking (surcharge) Smoke-free property Multilingual staff,48.73593|19.15399,421-903-650069,97401,http://www.hotellux.sk
SK,Slovakia,144096,Banska Bystrica,1321650,Hotel Arcade,ThreeStar,Namestie Snp 5 974 01 Banská Bystrica ,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>The Clock Tower - 0.2 km / 0.1 mi <br /> Central Slovakian Gallery - 0.2 km / 0.1 mi <br /> The Town Castle Area - 0.2 km / 0.1 mi <br /> Banska Bystrica s Town Fortifications - 0.3 km / 0.2 mi <br /> Museum of the Slovak National Uprising - 0.5 km / 0.3 mi <br /> Medvedica - 9.2 km / 5.7 mi <br /> Wooden church Hronsek UNESCO - 12.1 km / 7.5 mi <br /> Golf and Country Club Hron - 13.2 km / 8.2 mi <br /> Harmanecká Cave - 16.2 km / 10.1 mi <br /> Ludovita Stura Park - 19 km / 11.8 mi <br /> Zvolen Church - 19.1 km / 11.9 mi <br /> Forestry and Timber Museum - 19.2 km / 11.9 mi <br /> Borova Hora Arboretum - 20.1 km / 12.5 mi <br /> Historic Town of Banská tiavnica and the Technical Monuments in its Vicinity - 25.1 km / 15.6 mi <br /> Donovaly Snow Park - 26 km / 16.2 mi <br /> </p><p>The preferred airport for Hotel Arcade is Bratislava (BTS-M.R.Stefanika) - 200.8 km / 124.8 mi </p>,"<p>HeadLine : Near The Clock Tower</p><p>Location : A stay at Hotel Arcade places you in the heart of Banska Bystrica, steps from The Clock Tower and Central Slovakian Gallery.  This hotel is 0.2 mi (0.3 km) from Museum of the Slovak National Uprising and 1.4 mi (2.3 km) from Banska Bystrica s Town Fortifications.</p><p>Rooms : Make yourself at home in one of the 19 guestrooms featuring minibars and flat-screen televisions. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Conveniences include phones, as well as safes and desks.</p><p>Dining : Satisfy your appetite at the hotel s coffee shop/cafe. A complimentary buffet breakfast is served on weekdays from 7 AM to 10 AM and on weekends from 8 AM to 10 AM.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>This property accepts major credit cards</li><li>Safety features at this property include a fire extinguisher, a smoke detector, and a first aid kit</li>  </ul></p><p>Special Instructions : Front desk staff will greet guests on arrival.</p>",421-48-4302222,Parking (limited spaces) Luggage storage Free breakfast Number of meeting rooms - 3 24-hour front desk Free WiFi Daily Smoke-free property Internet access in public areas - high speed Number of coffee shops/cafes - 1 Laundry facilities Internet access - wireless Tours/ticket assistance ATM/banking Free Buffet Breakfast Concierge services,48.73509|19.14532,421-48-4302111,97401,
SK,Slovakia,144096,Banska Bystrica,1342663,Narodny Dom Hotel,ThreeStar,Narodna 11 974 01 Banská Bystrica ,,"Housed in a listed building in Art Deco style, the Narodny dom hotel is the only hotel in Banská Bystrica located directly in the historical centre next to the main square.

You can choose from nicely furnished and recently renovated rooms and suites, all offering free wired internet access.

Delicious Slovak specialities are served in the restaurant and the café is an inviting place to relax, offering superb views of the main square with its picturesque historical buildings.

Conference rooms in the Narodni dom hotel offer up-to-date equipment for business guests. Also various celebrations and other social events can be accommodated.

During winter the Donovaly ski resort, only 30 minutes drive from the city, offers good snow conditions and facilities.",00421 48 412 5786,Free self parking Restaurant Pets allowed Room service Meeting rooms Bar/lounge Free newspapers in lobby Terrace Non-smoking rooms Airport shuttle Babysitting or childcare Laundry facilities Dry cleaning/laundry service Skiing Barber/beauty shop Family rooms Breakfast service Ironing service Bridal suite Internet access Express check-in Massage Gift shops or newsstand Soundproof rooms Hiking Packed lunches Car hire Cycling Tour desk Heating Fax/photocopying Horse riding Tours/ticket assistance Luggage storage Free WiFi Allergy-free room Free WiFi Non-smoking throughout Terrace Concierge services Nightclub Private check-in/check-out Special diet menus (on request) Airport transportation (surcharge) Mini-market on site Daily housekeeping Children television networks Kid meals Street parking,48.73322|19.14612,(421) 484123737,974 01,https://www.booking.com/hotel/sk/narodny-dom.html
SK,Slovakia,144096,Banska Bystrica,1408225,Art Pension dans le Parc,OneStar,Tajovského 8 A 974 01 Banská Bystrica ,,"The family-run Art Pension dans le Parc enjoys a quiet location next to the city park, just 100 metres from the historic centre of Banská Bystrica. It offers free WiFi and free private parking with video surveillance.

The individually furnished rooms are located in the attic and feature unique paintings by a local artist, satellite TV, a refrigerator, and a bathroom with free toiletries and a hairdryer.

A bus stop is 50 metres from the Art Pension, and a restaurant and a supermarket are within 100 metres. The Stiavnicky public indoor and outdoor pools are 1 km away.",,Free self parking Pets allowed Meeting rooms Garden Non-smoking rooms Family rooms Internet access Library Heating Fax/photocopying Free WiFi Free WiFi Non-smoking throughout Designated smoking areas Daily housekeeping Parking onsite Private parking,48.73844|19.13938,+421484197317,974 01,https://www.booking.com/hotel/sk/art-pension-dans-le-park.html
SK,Slovakia,144096,Banska Bystrica,1496002,Villa 27,ThreeStar,Tajov 211 97634 Banská Bystrica ,,"Offering an outdoor pool and an à-la-carte restaurant, Villa 27 is located in 7 km from Banská Bystrica. Free WiFi access is available. Guests can relax in a sauna or enjoy mini golf, both available for a surcharge.

Providing views, all rooms include a TV with satellite channels, a mosquito net, and a private bathroom.

At Villa 27 you will find a bar. An array of activities can be enjoyed on site or in the surroundings, including skiing, cycling and fishing.

Free parking is provided. Králiky Ski Area can be reached within 5 km, whilst Skalka Ski Area is 14 km away. Sauna is closed from Sat 11 Dec 2021 until Mon 28 Feb 2022
Swimming pool #1 is closed from Thu 31 Mar 2022 until Sat 30 Apr 2022
Please note that prices for breakfast might differ. Please contact the property from more information.",+421(0)482868004,Ski storage Ski school Outdoor pool Free WiFi Non-smoking throughout designated smoking area Sun terrace outdoor pool (seasonal) Ski-to-door access Special diet menus (on request) shared lounge/TV area Daily housekeeping parking on site Private parking wifi available in all areas board games/puzzles Indoor play area kids' outdoor play equipment Street parking tennis equipment Pet bowls Sun umbrellas Picnic area Back massage Neck massage Full body massage Swimming pool Key access Smoke alarms Parking meeting/banquet facilities Bar Sauna Golf course (within 3 km) Garden Terrace Non-smoking rooms Laundry Skiing Games room Ironing service Free parking internet services Massage children's playground Table tennis Hiking BBQ facilities Packed lunches Heating Fax/photocopying Luggage storage wifi Mini golf physical distancing rules followed invoice provided all plates  cutlery  glasses and other tableware have been sanitized breakfast takeaway containers thermometers for guests provided by property CCTV in common areas CCTV outside property Fire extinguishers Swimming pool use of cleaning chemicals that are effective against coronavirus staff follow all safety protocols as directed by local authorities,48.75487|19.05814,421415494256,976 34,https://www.booking.com/hotel/sk/villa-27.html
